,Pred Path,Pred Image,Pred Number,Image Date,Image Time,Area (km^2),Centroid Lat,Centroid Long,Aspect Ratio
326,N1872893836_4.png,N1872893836,4,2017-05-07,23:08:03,497913.82,38.81363643,4.717052314,0.727
327,N1872893836_5.png,N1872893836,5,2017-05-07,23:08:03,746557.93,53.76456728,90.02470393,1.317
328,N1872893996_1.png,N1872893996,1,2017-05-07,23:10:43,390831.53,47.52742835,0.7645389555,0.855
329,N1872893996_2.png,N1872893996,2,2017-05-07,23:10:43,567956.53,37.17930196,3.897481952,0.762
330,N1872893996_3.png,N1872893996,3,2017-05-07,23:10:43,1129287.83,57.51961788,4.965313963,0.628
331,N1872893996_4.png,N1872893996,4,2017-05-07,23:10:43,500875.72,38.69991033,3.785927766,0.758
332,N1872895476_1.png,N1872895476,1,2017-05-07,23:35:23,392842.82,47.75430202,0.3818295438,1
333,N1872895476_2.png,N1872895476,2,2017-05-07,23:35:23,484178.79,37.71086931,4.086544279,0.822
334,N1872895476_3.png,N1872895476,3,2017-05-07,23:35:23,1089948.05,57.86693297,4.794921311,0.661
335,N1872895476_4.png,N1872895476,4,2017-05-07,23:35:23,379271.64,45.96489084,1.87476767,1.576
336,N1872895636_1.png,N1872895636,1,2017-05-07,23:38:03,499331.36,37.82671343,3.762570895,0.821
337,N1872895636_2.png,N1872895636,2,2017-05-07,23:38:03,425156.99,47.85520791,269.930077,1.03
338,N1872895636_3.png,N1872895636,3,2017-05-07,23:38:03,1162539.24,57.99599011,4.564762305,0.716
339,N1872895636_4.png,N1872895636,4,2017-05-07,23:38:03,536036.14,41.71524689,3.524070284,1.457
340,N1872895796_1.png,N1872895796,1,2017-05-07,23:40:43,419323.39,46.88605431,90.02700421,0.954
341,N1872895796_2.png,N1872895796,2,2017-05-07,23:40:43,469948.28,37.1452196,3.623864124,0.811
342,N1872895796_3.png,N1872895796,3,2017-05-07,23:40:43,1195901.58,57.30645443,4.045401826,0.672
343,N1872895796_4.png,N1872895796,4,2017-05-07,23:40:43,474294.32,41.88931543,3.267515979,1.559
344,N1872896736_1.png,N1872896736,1,2017-05-07,23:56:15,1023370.36,56.6550879,1.319803312,0.892
345,N1872896846_1.png,N1872896846,1,2017-05-07,23:58:05,1142994.06,56.67174457,1.496708381,0.893
346,N1872896956_1.png,N1872896956,1,2017-05-07,23:59:55,1151379.8,56.35980649,0.8529872338,0.864
347,N1872900516_1.png,N1872900516,1,2017-05-08,00:59:15,1154503.07,55.61415046,357.5582514,1.385
348,N1872900626_1.png,N1872900626,1,2017-05-08,01:01:05,1080875.44,56.04207057,357.2226457,1.421
349,N1872900736_1.png,N1872900736,1,2017-05-08,01:02:55,909745.39,56.44014207,356.6236062,1.426
350,N1872904476_1.png,N1872904476,1,2017-05-08,02:05:15,1305748.16,57.69341523,0.1705118463,1.289
351,N1872904476_2.png,N1872904476,2,2017-05-08,02:05:15,27985.59,38.35884857,14.77728325,1.068
352,N1872904636_1.png,N1872904636,1,2017-05-08,02:07:55,1288698.06,57.38600294,0.1968531149,1.288
353,N1872904636_2.png,N1872904636,2,2017-05-08,02:07:55,25541.8,38.18330166,14.67560282,1.164
354,N1872904796_1.png,N1872904796,1,2017-05-08,02:37:55,1236835.2,57.37974687,359.776254,1.306
355,N1872904796_2.png,N1872904796,2,2017-05-08,02:37:55,26610.22,38.23146229,14.51666767,1.176
356,N1872906276_1.png,N1872906276,1,2017-05-08,02:40:35,1204076.55,57.90541992,180.027928,1.36
357,N1872906276_2.png,N1872906276,2,2017-05-08,02:40:35,24538.43,38.65327968,15.24002267,1.222
358,N1872906436_1.png,N1872906436,1,2017-05-08,02:37:55,1196091.86,58.34083718,359.7633067,1.461
359,N1872906436_2.png,N1872906436,2,2017-05-08,02:37:55,26095.56,38.81563858,15.51212137,1.258
360,N1872906596_1.png,N1872906596,1,2017-05-08,02:40:35,1165994.31,58.14292291,359.6984281,1.498
361,N1872906596_2.png,N1872906596,2,2017-05-08,02:40:35,26503.74,38.88695434,14.61379008,1.246
362,N1872908076_1.png,N1872908076,1,2017-05-08,03:05:15,1141294.5,57.32458605,358.9098574,1.562
363,N1872908076_2.png,N1872908076,2,2017-05-08,03:05:15,25848.3,38.05430689,14.30987957,1.462
364,N1872908236_1.png,N1872908236,1,2017-05-08,03:07:55,1289271.05,57.14967783,359.1737472,1.613
365,N1872908236_2.png,N1872908236,2,2017-05-08,03:07:55,26126.65,38.02787386,14.03154365,1.382
366,N1872908396_1.png,N1872908396,1,2017-05-08,03:10:35,1195663.24,57.62198544,359.1350219,1.622
367,N1872908396_2.png,N1872908396,2,2017-05-08,03:10:35,25117.36,38.46079971,14.06049381,1.434
368,N1872909876_1.png,N1872909876,1,2017-05-08,03:35:15,1203015.71,58.09988028,358.6680962,1.971
369,N1872909876_2.png,N1872909876,2,2017-05-08,03:35:15,23075.31,38.73124683,14.78431874,1.641
370,N1872910036_1.png,N1872910036,1,2017-05-08,03:37:55,1268918.64,58.27176299,358.9748866,2.006
371,N1872910036_2.png,N1872910036,2,2017-05-08,03:37:55,22271.11,38.9031161,14.15349912,1.684
372,N1872910196_1.png,N1872910196,1,2017-05-08,03:40:35,1243184.82,58.74009201,358.9898902,2.018
373,N1872910196_2.png,N1872910196,2,2017-05-08,03:40:35,22874.01,39.19396689,15.21793819,1.692
374,N1872911676_1.png,N1872911676,1,2017-05-08,04:05:15,1221954.62,58.90204721,358.7915758,2.336
375,N1872911676_2.png,N1872911676,2,2017-05-08,04:05:15,24624.34,39.42512988,14.61039118,1.938
376,N1872911836_1.png,N1872911836,1,2017-05-08,04:07:55,1147448.54,57.42691435,0.1900799393,2.281
377,N1872911996_1.png,N1872911996,1,2017-05-08,04:10:35,1367075.97,55.89165376,358.9661856,2.325
378,N1872913776_1.png,N1872913776,1,2017-05-08,04:40:15,1330338.81,57.55585831,0.6227477349,2.608
379,N1872913886_1.png,N1872913886,1,2017-05-08,04:42:05,1256284.59,57.63695257,0.2760516669,2.928
380,N1872913996_1.png,N1872913996,1,2017-05-08,04:43:55,1232410.08,58.63454275,0.1677653139,2.95
381,N1872917556_1.png,N1872917556,1,2017-05-08,05:43:15,1029203.39,58.64945031,1.162433975,6.041
382,N1872917666_1.png,N1872917666,1,2017-05-08,05:45:05,1090685.19,58.59755874,0.948868087,5.9
383,N1872917776_1.png,N1872917776,1,2017-05-08,05:46:55,1060199.42,58.69873118,1.592297665,5.66
384,N1872921516_1.png,N1872921516,1,2017-05-08,06:49:15,855341.61,57.0616541,6.143983466,3.122
385,N1872921610_1.png,N1872921610,1,2017-05-08,06:51:03,1349931.79,57.38915127,3.242651226,3.222
386,N1873496764_1.png,N1873496764,1,2017-05-14,22:37:07,83511979.83,78.83028704,311.736479,0.874
387,N1874240424_1.png,N1874240424,1,2017-05-23,13:11:09,69242.21,14.19945411,17.63172571,0.628
388,N1874240496_1.png,N1874240496,1,2017-05-23,13:12:21,79182.4,14.01006787,18.1520094,0.593
389,N1875608833_1.png,N1875608833,1,2017-06-08,09:17:49,8430.19,56.28360192,35.10187264,1.423
390,N1875647213_1.png,N1875647213,1,2017-06-08,19:57:23,113692.56,54.92653439,31.31441659,0.868
391,N1875647373_1.png,N1875647373,1,2017-06-08,20:00:03,112969.89,55.31002633,31.37232257,0.857
392,N1875647533_1.png,N1875647533,1,2017-06-08,20:02:43,116409.69,55.23492982,31.26214053,0.831
393,N1875648053_1.png,N1875648053,1,2017-06-08,20:11:15,106820.58,55.89890955,46.34588268,1.711
394,N1875648213_1.png,N1875648213,1,2017-06-08,20:13:55,102919.02,56.35512485,46.53501746,1.656
395,N1875648373_1.png,N1875648373,1,2017-06-08,20:16:43,93713.54,56.24697732,47.61749975,1.677
396,N1875648373_2.png,N1875648373,2,2017-06-08,20:16:43,124961.32,58.99382433,63.90098193,3.405
397,N1875652733_1.png,N1875652733,1,2017-06-08,21:29:15,74427.56,58.47570399,41.70071488,1.336
398,N1875652733_2.png,N1875652733,2,2017-06-08,21:29:15,81441.97,58.84401007,48.62606057,1.672
399,N1875653333_1.png,N1875653333,1,2017-06-08,21:39:15,153264.13,57.44820692,29.43012397,0.893
400,N1875653333_2.png,N1875653333,2,2017-06-08,21:39:15,40077.66,58.25500951,44.11972867,1.159
401,N1875653333_3.png,N1875653333,3,2017-06-08,21:39:15,73601.27,58.36080583,49.88032038,1.365
402,N1875653933_1.png,N1875653933,1,2017-06-08,21:49:23,138876.79,56.86455956,21.93580713,0.524
403,N1875665243_1.png,N1875665243,1,2017-06-09,00:57:45,175968.55,57.88584953,30.50455975,0.537
404,N1875666143_1.png,N1875666143,1,2017-06-09,01:12:53,125293.93,57.63470819,20.21330783,0.237
405,N1875670733_1.png,N1875670733,1,2017-06-09,02:29:14,262410.36,57.56045239,30.08663835,0.344
406,N1875670893_1.png,N1875670893,1,2017-06-09,02:31:54,539870.58,58.50056376,14.56492315,0.335
407,N1875671053_1.png,N1875671053,1,2017-06-09,02:34:34,350932.19,58.22177688,23.05246883,0.345
408,N1875671573_1.png,N1875671573,1,2017-06-09,02:43:14,789992.56,57.31312107,358.6214641,0.456
409,N1875671733_1.png,N1875671733,1,2017-06-09,02:45:54,763506.17,57.27363899,358.6443065,0.442
410,N1875671733_2.png,N1875671733,2,2017-06-09,02:45:54,611446.39,57.3854909,0.4907447622,0.427
411,N1875671893_1.png,N1875671893,1,2017-06-09,02:48:34,802850.09,57.07174576,358.6211805,0.461
412,N1875675144_1.png,N1875675144,1,2017-06-09,03:42:53,19400.84,57.23793648,50.97013985,0.569
413,N1875676028_1.png,N1875676028,1,2017-06-09,03:57:43,21806.82,57.48739702,50.01465385,0.509
414,N1875679644_1.png,N1875679644,1,2017-06-09,04:57:53,248249.36,58.16857305,24.61458975,0.427
415,N1875680544_1.png,N1875680544,1,2017-06-09,05:12:45,112662.43,57.85948651,27.73109192,0.45
416,N1875680544_2.png,N1875680544,2,2017-06-09,05:12:45,333077.44,58.93042487,8.468001381,0.469
417,N1875682344_1.png,N1875682344,1,2017-06-09,05:42:45,752623.83,55.80830055,3.370782714,0.61
418,N1875682344_2.png,N1875682344,2,2017-06-09,05:42:45,625764.53,56.20125239,4.68169654,0.609
419,N1875685134_1.png,N1875685134,1,2017-06-09,06:29:15,305835.95,56.89739693,9.952248203,0.549
420,N1875685134_2.png,N1875685134,2,2017-06-09,06:29:15,568294.83,56.14873986,5.135336925,0.527
421,N1878409183_1.png,N1878409183,1,2017-07-10,19:09:37,182767.67,59.16278826,118.1173226,2.548
422,N1878409183_2.png,N1878409183,2,2017-07-10,19:09:37,125546.42,60.12846982,124.5629511,2.992
423,N1878409183_3.png,N1878409183,3,2017-07-10,19:09:37,50355.39,58.83815038,97.55558544,2.29
424,N1878409375_1.png,N1878409375,1,2017-07-10,19:12:49,187560.7,59.63866251,117.8668032,2.655
425,N1878409375_2.png,N1878409375,2,2017-07-10,19:12:49,107221.68,60.44578929,124.3275681,3.957
426,N1878409567_1.png,N1878409567,1,2017-07-10,19:16:01,188073.69,59.78617638,119.0433562,2.724
427,N1878410051_1.png,N1878410051,1,2017-07-10,19:24:15,2691.99,58.63195246,72.90779668,1.333
428,N1878410211_1.png,N1878410211,1,2017-07-10,19:26:55,2940.91,58.65963658,73.14749677,1.273
429,N1878410371_1.png,N1878410371,1,2017-07-10,19:29:35,2638.23,58.76875756,72.75213308,1.333
430,N1878410891_1.png,N1878410891,1,2017-07-10,19:38:23,3351,30.43194418,33.04652242,0.917
431,N1878411051_1.png,N1878411051,1,2017-07-10,19:41:03,3695.21,30.35399601,33.34193183,0.92
432,N1878411211_1.png,N1878411211,1,2017-07-10,19:43:43,3820.26,30.37652493,33.5920243,0.92
433,N1878427063_1.png,N1878427063,1,2017-07-11,00:07:37,236086.35,58.82977342,124.9754779,2.779
434,N1878427205_1.png,N1878427205,1,2017-07-11,00:09:59,233386.3,58.78218454,125.6242216,2.934
435,N1878427315_1.png,N1878427315,1,2017-07-11,00:11:59,206590.23,59.08512045,125.4822948,3.114
436,N1878435131_1.png,N1878435131,1,2017-07-11,02:22:15,9330.33,66.72711142,63.59303772,0.9
437,N1878435291_1.png,N1878435291,1,2017-07-11,02:24:55,9604.14,66.7814343,63.86357098,0.902
438,N1878442271_1.png,N1878442271,1,2017-07-11,04:21:23,16892.5,56.89548952,72.66234117,0.867
439,N1878442271_2.png,N1878442271,2,2017-07-11,04:21:23,13216.24,64.30318309,71.62563606,0.802
440,N1878442271_3.png,N1878442271,3,2017-07-11,04:21:23,16233.83,60.26209793,74.92566753,1.494
441,N1878454811_1.png,N1878454811,1,2017-07-11,07:50:15,29592.51,63.55441191,92.16133724,1
442,N1878454811_2.png,N1878454811,2,2017-07-11,07:50:15,312087.13,54.1671723,2.303860622,1.512
443,N1878454811_3.png,N1878454811,3,2017-07-11,07:50:15,375300.65,54.54573251,1.216340284,1.512
444,N1878454971_1.png,N1878454971,1,2017-07-11,07:52:55,27364.5,63.50915895,93.58996138,1.066
445,N1878454971_2.png,N1878454971,2,2017-07-11,07:52:55,407591.37,54.60192445,1.565659819,1.57
446,N1878454971_3.png,N1878454971,3,2017-07-11,07:52:55,423244.11,54.94676134,0.9522829399,2.299
447,N1878455131_1.png,N1878455131,1,2017-07-11,07:55:35,28367.47,63.47132686,93.83051777,1.101
448,N1878455131_2.png,N1878455131,2,2017-07-11,07:55:35,348649.97,54.45261569,1.941222969,1.543
449,N1878455131_3.png,N1878455131,3,2017-07-11,07:55:35,415852.71,54.70299605,1.20852016,1.506
450,N1878455741_1.png,N1878455741,1,2017-07-11,08:05:45,33743.93,64.04064531,91.27022753,1.072
451,N1878455741_2.png,N1878455741,2,2017-07-11,08:05:45,394092.71,54.24727004,3.168574558,1.381
452,N1878455851_1.png,N1878455851,1,2017-07-11,08:07:35,34239.48,64.11619148,90.45939455,1.03
453,N1878455851_2.png,N1878455851,2,2017-07-11,08:07:35,489571.27,54.29774023,2.145789754,1.51
454,N1878455961_1.png,N1878455961,1,2017-07-11,08:09:25,31156.3,64.46838825,89.37107755,1.083
455,N1878455961_2.png,N1878455961,2,2017-07-11,08:09:25,373963.37,53.98917312,3.016112748,1.413
456,N1879811097_1.png,N1879811097,1,2017-07-27,00:34:52,14876.12,25.35463094,342.382835,2.062
457,N1879812172_1.png,N1879812172,1,2017-07-27,00:52:47,19243.07,21.64307966,342.6049331,1.652
458,N1881167309_1.png,N1881167309,1,2017-08-11,17:18:15,479300.47,57.89070318,5.543693128,0.324
459,N1881167309_2.png,N1881167309,2,2017-08-11,17:18:15,203655.45,57.98700357,90.06080166,1.176
460,N1881167469_1.png,N1881167469,1,2017-08-11,17:20:55,284581.77,58.13755712,10.52523573,0.276
461,N1881167629_1.png,N1881167629,1,2017-08-11,17:23:35,367344.21,58.28729351,7.149284766,0.312
